time,ax,ay,az,atotal
0.546576976776123,-1.69,-0.85,1.34,2.31
0.5566830635070801,-1.37,-0.42,0.76,1.62
0.5666170120239258,-0.94,-0.63,-0.12,1.13
0.5766639709472656,-0.56,-1.05,-0.91,1.49
0.5985860824584961,-0.18,-1.25,-1.7,2.11
0.5997021198272705,0.14,-1.52,-2.41,2.85
0.6050851345062256,0.48,-1.88,-2.57,3.22
0.6201682090759277,1.28,-2.23,-2.0,3.25
0.6266801357269287,4.86,-3.48,-2.1,6.33
0.6368510723114014,9.63,-2.99,-2.85,10.47
0.6471850872039795,7.9,-0.8,4.13,8.95
0.6571581363677979,1.68,-0.09,13.15,13.25
0.6676270961761475,0.88,0.96,3.09,3.35
0.6773719787597656,-0.27,0.58,-3.67,3.72
0.7051291465759277,1.7,-2.82,-2.21,3.96
0.7066230773925781,1.1,-1.8,-2.71,3.43
0.7077090740203857,-1.26,-2.07,-2.87,3.75
0.7164239883422852,-2.89,-1.3,-1.71,3.6
0.7277779579162598,-1.97,-2.77,-1.58,3.74
0.7377450466156006,-1.41,-2.81,-1.87,3.65
0.7479541301727295,-1.12,-0.29,3.7,3.87
0.7576470375061035,-0.43,0.9,-0.02,0.99
0.7676949501037598,-0.09,-3.04,-1.66,3.46
0.7785930633544922,-1.4,-2.24,-2.45,3.6
0.8038291931152344,-1.44,-1.19,0.09,1.87
0.8050942420959473,-1.76,-0.95,3.15,3.73
0.8062050342559814,-3.2,-2.03,5.58,6.74
0.8219451904296875,-4.93,-3.31,5.61,8.16
0.8279871940612793,-5.77,-3.97,4.28,8.2
0.8380370140075684,-6.95,-3.68,4.51,9.06
0.8485250473022461,-9.38,-2.95,4.97,11.01
0.8581531047821045,-12.35,-0.95,7.47,14.46
0.8682680130004883,-10.18,-1.71,11.03,15.1
0.8795652389526367,-6.66,1.15,8.25,10.66
0.9046292304992676,-2.25,4.67,1.56,5.41
0.9060471057891846,2.5,6.22,-2.69,7.22
0.9068541526794434,5.11,3.93,-3.28,7.23
0.9200460910797119,4.39,-0.26,-0.43,4.41
0.9287152290344238,1.22,-1.64,2.4,3.15
0.9387481212615967,-3.08,-0.2,1.43,3.4
0.9489130973815918,-3.61,2.63,-1.2,4.62
0.958881139755249,-0.79,5.5,-4.06,6.88
0.9689741134643555,1.61,5.07,-6.99,8.78
0.9795479774475098,2.33,3.17,-9.83,10.58
1.0034821033477783,3.22,0.74,-10.79,11.28
1.004457950592041,1.91,-1.59,-5.24,5.79
1.0072741508483887,0.4,-3.57,-1.04,3.73
1.0191690921783447,1.16,-5.48,-0.41,5.61
1.0291941165924072,1.43,-5.99,-0.11,6.15
1.0390410423278809,0.51,-4.39,-1.16,4.56
1.048816204071045,-0.43,-3.07,0.18,3.1
1.0591082572937012,-1.09,-2.47,1.4,3.04
1.0696601867675781,-1.68,-2.07,1.77,3.2
1.0795412063598633,-2.14,-1.88,1.33,3.14
1.1030311584472656,-2.55,-2.09,1.31,3.54
1.1040921211242676,-2.44,-1.98,1.57,3.51
1.1080379486083984,-1.51,-0.46,0.29,1.6
1.1191580295562744,-0.4,1.7,-1.77,2.48
1.1302299499511719,0.41,3.7,-2.59,4.53
1.140286922454834,1.07,5.17,-3.21,6.17
1.1498441696166992,1.44,6.05,-4.01,7.39
1.1599421501159668,1.25,6.59,-5.1,8.42
1.1701171398162842,0.97,7.19,-5.46,9.08
