time,ax,ay,az,atotal
0.43164706230163574,0.22,0.04,0.54,0.58
0.4423680305480957,0.76,-0.03,0.97,1.23
0.4437990188598633,1.4,0.2,1.23,1.87
0.44909095764160156,1.6,0.24,0.83,1.81
0.45934486389160156,1.51,0.39,0.3,1.58
0.4606330394744873,0.97,0.51,-0.31,1.13
0.4618539810180664,0.65,0.46,-0.9,1.2
0.4630899429321289,0.72,0.71,-1.04,1.45
0.4646739959716797,0.48,0.53,-0.95,1.18
0.4747591018676758,0.11,0.24,-0.5,0.56
0.4764280319213867,0.23,0.32,0.39,0.55
0.4779191017150879,0.26,0.38,1.31,1.38
0.4793400764465332,0.14,0.41,1.65,1.7
0.49358415603637695,0.07,0.8,1.57,1.76
0.4950740337371826,-0.43,1.24,0.92,1.6
0.4963569641113281,-0.6,1.3,0.16,1.44
0.49757814407348633,-0.39,1.46,-0.14,1.51
0.49878787994384766,-0.01,1.53,-0.05,1.53
0.509490966796875,0.38,1.19,0.13,1.25
0.5108740329742432,0.75,0.89,0.61,1.31
0.5121200084686279,0.78,0.38,1.32,1.57
0.5134701728820801,0.59,-0.25,1.98,2.08
0.5158190727233887,0.6,-0.79,2.24,2.44
0.5429999828338623,0.55,-0.94,2.38,2.61
0.5452508926391602,0.55,-1.02,2.43,2.69
0.5465841293334961,0.56,-1.05,1.84,2.19
0.5478949546813965,0.29,-1.12,0.85,1.43
0.557013988494873,0.03,-1.15,-0.11,1.15
0.558678150177002,-0.2,-1.1,-0.84,1.39
0.5601940155029297,-0.47,-1.07,-1.34,1.77
0.5616819858551025,-0.93,-1.1,-1.64,2.18
0.5631508827209473,-1.16,-1.15,-1.62,2.3
0.5646109580993652,-1.21,-1.29,-1.69,2.44
0.5777649879455566,-1.1,-1.36,-1.6,2.37
0.5793180465698242,-0.86,-1.41,-1.3,2.1
0.5809879302978516,-0.64,-1.51,-0.96,1.9
0.5894761085510254,-0.36,-1.55,-0.74,1.75
0.5915930271148682,-0.26,-1.5,-0.76,1.7
0.5937380790710449,-0.29,-1.48,-0.67,1.65
0.5957698822021484,-0.2,-1.38,-0.36,1.44
0.5977990627288818,-0.06,-1.19,0.04,1.19
0.608422040939331,0.13,-0.94,0.4,1.02
0.610490083694458,0.23,-0.75,0.62,0.99
0.6271481513977051,0.22,-0.77,0.84,1.16
0.6292071342468262,0.24,-0.75,0.91,1.2
0.6311800479888916,0.27,-0.66,0.89,1.14
0.6417169570922852,0.26,-0.7,0.96,1.21
0.6438910961151123,0.31,-0.6,1.11,1.29
0.6458821296691895,0.38,-0.56,1.14,1.32
0.6478519439697266,0.29,-0.44,1.28,1.38
0.658344030380249,0.22,-0.36,1.52,1.57
0.6604781150817871,0.12,-0.27,1.58,1.6
0.662506103515625,0.07,-0.15,1.91,1.91
0.6780261993408203,0.07,0.13,2.36,2.36
0.6793620586395264,-0.01,0.25,2.25,2.26
0.680635929107666,-0.13,0.11,1.55,1.55
0.6818709373474121,-0.27,-0.04,0.55,0.61
0.6915168762207031,-0.12,0.11,-0.32,0.35
0.692857027053833,-0.21,0.38,-1.04,1.12
0.6941180229187012,-0.67,0.01,-1.85,1.96
0.6957230567932129,-0.55,-0.22,-2.26,2.33
0.6970560550689697,-0.21,-0.09,-2.17,2.18
0.6984400749206543,-0.12,0.14,-1.91,1.91
0.7127208709716797,-0.19,0.17,-1.75,1.76
0.7140440940856934,-0.06,-0.11,-1.48,1.48
0.7153630256652832,0.1,-0.45,-0.9,1.01
0.7252800464630127,0.04,-0.81,-0.23,0.84
0.7267861366271973,-0.04,-1.07,0.51,1.18
0.7280211448669434,-0.13,-1.19,1.27,1.74
0.7292439937591553,-0.22,-1.14,1.69,2.05
0.730431079864502,-0.25,-1.09,1.7,2.03
0.7316141128540039,-0.41,-1.02,1.47,1.83
0.741549015045166,-0.55,-0.76,1.17,1.49
0.7467541694641113,-0.58,-0.58,0.81,1.15
0.7480869293212891,-0.53,-0.41,0.35,0.75
0.7582499980926514,-0.52,-0.31,-0.18,0.63
0.7597789764404297,-0.3,-0.06,-0.56,0.63
0.7609810829162598,-0.16,0.01,-0.76,0.77
0.7621870040893555,-0.08,0.11,-0.74,0.75
0.7635300159454346,-0.05,0.15,-0.62,0.63
0.7648491859436035,-0.09,0.09,-0.41,0.42
0.7740130424499512,-0.05,0.09,-0.26,0.27
0.7757000923156738,0.05,0.13,-0.19,0.23
0.7806940078735352,0.13,0.18,-0.16,0.27
0.7819430828094482,0.21,0.15,-0.09,0.27
0.7922849655151367,0.25,0.12,0.0,0.27
0.793781042098999,0.15,0.03,0.05,0.16
0.7953271865844727,-0.01,-0.08,-0.01,0.08
0.796781063079834,-0.29,-0.14,0.08,0.33
0.7980880737304688,-0.5,-0.13,0.45,0.68
0.8089189529418945,-0.62,-0.12,0.8,1.01
0.8105440139770508,-0.73,-0.18,1.04,1.28
0.8118259906768799,-0.75,-0.22,1.03,1.29
0.8256669044494629,-0.68,-0.2,0.81,1.07
0.8272261619567871,-0.62,-0.19,0.47,0.8
0.8286440372467041,-0.6,-0.24,0.1,0.65
0.8299069404602051,-0.59,-0.32,-0.16,0.69
0.8311161994934082,-0.56,-0.33,-0.31,0.72
0.8323831558227539,-0.51,-0.3,-0.37,0.69
0.8418622016906738,-0.42,-0.33,-0.36,0.64
0.8431601524353027,-0.39,-0.35,-0.28,0.59
0.844459056854248,-0.36,-0.32,-0.2,0.52
0.8457150459289551,-0.3,-0.3,-0.11,0.43
0.8592569828033447,-0.19,-0.27,-0.1,0.34
0.8606219291687012,-0.03,-0.22,-0.17,0.27
0.861842155456543,0.05,-0.17,-0.25,0.3
0.8630352020263672,0.09,-0.13,-0.3,0.33
0.8642191886901855,0.14,-0.08,-0.29,0.33
0.8654000759124756,0.21,-0.13,-0.31,0.39
0.8680381774902344,0.16,-0.19,-0.3,0.38
0.8694701194763184,0.03,-0.14,-0.21,0.25
0.8707370758056641,-0.17,-0.03,-0.05,0.17
0.8719069957733154,-0.23,-0.03,0.08,0.24
0.8769688606262207,-0.07,-0.08,0.3,0.31
0.8783199787139893,-0.13,-0.15,0.42,0.46
0.8795180320739746,-0.2,-0.15,0.32,0.4
0.8806581497192383,-0.15,-0.21,0.14,0.29
0.8818221092224121,-0.1,-0.19,0.14,0.25
0.8917860984802246,-0.06,-0.1,0.35,0.36
0.8931269645690918,0.05,-0.05,0.6,0.6
0.8943750858306885,0.06,-0.06,0.76,0.76
0.8956260681152344,-0.03,-0.11,0.78,0.78
0.8970680236816406,-0.1,-0.18,0.6,0.63
0.9116711616516113,-0.15,-0.21,0.37,0.45
0.913823127746582,-0.14,-0.21,0.14,0.28
0.9157829284667969,-0.04,-0.19,-0.1,0.21
0.9266459941864014,0.1,-0.19,-0.32,0.38
0.9286231994628906,0.13,-0.2,-0.48,0.53
0.9306731224060059,0.15,-0.18,-0.49,0.54
0.9407150745391846,0.15,-0.17,-0.41,0.46
0.9420490264892578,0.14,-0.14,-0.21,0.28
0.9433889389038086,0.12,-0.05,0.1,0.16
0.9447388648986816,0.14,-0.06,0.35,0.38
0.9580659866333008,0.13,-0.07,0.47,0.49
0.9594612121582031,0.1,-0.06,0.38,0.39
0.9607260227203369,0.06,-0.07,0.13,0.15
0.9619450569152832,0.04,-0.11,-0.33,0.35
0.9632449150085449,0.03,-0.14,-0.76,0.77
0.9645061492919922,0.11,-0.08,-0.86,0.87
0.9738430976867676,0.29,0.0,-0.63,0.69
0.9753730297088623,0.4,0.04,-0.31,0.5
0.9769511222839355,0.43,0.0,-0.07,0.43
0.9782528877258301,0.37,-0.06,0.01,0.37
0.9911990165710449,0.22,-0.03,0.01,0.22
0.9925260543823242,0.03,-0.05,-0.06,0.08
0.993798017501831,-0.02,-0.1,-0.13,0.16
0.9950098991394043,0.02,-0.08,-0.18,0.19
0.9964151382446289,0.06,-0.03,-0.2,0.21
0.9976420402526855,0.12,0.06,-0.13,0.18
0.9988760948181152,0.11,0.12,0.02,0.16
1.0087809562683105,0.06,0.11,0.16,0.2
1.0100390911102295,0.05,0.07,0.0,0.08
1.0112690925598145,-0.12,-0.06,-0.36,0.38
1.0235199928283691,-0.26,-0.21,-0.61,0.69
1.0250768661499023,-0.22,-0.18,-0.51,0.58
1.0265531539916992,-0.12,-0.09,-0.24,0.28
1.0281591415405273,-0.01,0.04,0.06,0.07
1.0294342041015625,0.11,0.11,0.29,0.32
1.030653953552246,0.21,0.14,0.44,0.5
1.031804084777832,0.22,0.08,0.45,0.5
1.0411338806152344,0.16,-0.02,0.44,0.46
1.0423998832702637,0.04,-0.1,0.38,0.39
1.0436549186706543,-0.03,-0.17,0.28,0.32
1.0485260486602783,-0.08,-0.21,0.16,0.27
1.0574688911437988,-0.11,-0.19,0.13,0.25
1.0587670803070068,-0.05,-0.12,0.21,0.24
1.0600230693817139,0.06,-0.01,0.27,0.27
1.0612139701843262,0.17,0.02,0.26,0.31
1.0623931884765625,0.26,0.04,0.24,0.35
1.0635759830474854,0.22,0.0,0.12,0.25
1.0648698806762695,0.08,-0.06,0.0,0.1
1.0739030838012695,-0.02,-0.12,-0.07,0.14
1.0777459144592285,-0.03,-0.11,-0.07,0.13
1.0912020206451416,-0.07,-0.11,-0.07,0.14
1.0925278663635254,-0.14,-0.12,-0.06,0.19
1.093761920928955,-0.16,-0.11,-0.06,0.2
1.0949149131774902,-0.06,-0.07,-0.09,0.12
1.096116065979004,0.11,0.05,-0.13,0.17
1.0972959995269775,0.14,0.08,-0.15,0.22
1.0984911918640137,0.12,0.06,-0.16,0.2
1.10738205909729,0.09,-0.01,-0.18,0.2
1.1086339950561523,0.02,0.04,-0.19,0.19
1.1098451614379883,-0.13,-0.14,-0.31,0.36
1.1147651672363281,-0.16,-0.22,-0.29,0.39
1.123046875,-0.06,-0.12,-0.13,0.18
1.1244640350341797,0.13,-0.05,0.0,0.13
1.125685214996338,0.34,-0.05,0.06,0.34
1.1270341873168945,0.55,-0.1,0.09,0.56
1.128312110900879,1.04,-0.46,0.4,1.2
1.129533052444458,1.07,-0.44,0.06,1.15
1.130730152130127,0.6,-0.35,-0.22,0.72
1.1319060325622559,0.2,-0.31,-0.07,0.37
1.140552043914795,0.01,-0.18,0.16,0.24
1.141808032989502,-0.11,-0.06,0.23,0.26
1.1430790424346924,-0.33,-0.02,0.15,0.36
1.1478540897369385,-0.6,0.08,0.03,0.6
1.1577401161193848,-0.63,0.2,-0.03,0.66
1.1591310501098633,-0.47,0.27,0.03,0.54
1.1603331565856934,-0.24,0.27,0.16,0.39
1.161487102508545,-0.09,0.19,0.36,0.41
1.1626582145690918,0.3,-0.01,0.48,0.56
1.163851022720337,0.45,-0.19,0.61,0.78
1.1650340557098389,0.48,-0.26,0.65,0.84
1.1734728813171387,0.39,-0.23,0.59,0.74
1.1747360229492188,0.1,-0.16,0.54,0.57
1.1799190044403076,-0.06,-0.05,0.49,0.49
1.181197166442871,0.15,-0.03,0.3,0.33
1.1909620761871338,0.31,-0.11,0.03,0.33
1.1923460960388184,0.5,-0.21,-0.21,0.58
1.1936149597167969,0.7,-0.22,-0.34,0.8
1.194840908050537,0.82,-0.15,-0.44,0.94
1.1960349082946777,0.74,-0.08,-0.59,0.94
1.1971712112426758,0.42,-0.05,-0.7,0.81
1.1983599662780762,0.14,-0.07,-0.65,0.66
1.2072858810424805,-0.16,-0.05,-0.46,0.48
1.2122869491577148,-0.41,0.1,-0.26,0.49
1.2135050296783447,-0.69,0.22,-0.11,0.73
1.2146921157836914,-0.81,0.37,-0.06,0.89
1.224174976348877,-0.94,0.5,-0.12,1.07
1.225564956665039,-0.95,0.47,-0.19,1.07
1.2267570495605469,-0.97,0.49,-0.22,1.1
1.2279181480407715,-0.78,0.47,-0.26,0.94
1.2291131019592285,-0.3,0.3,-0.29,0.51
1.2302908897399902,0.03,0.11,-0.18,0.21
1.231450080871582,0.15,0.04,0.0,0.15
1.244032859802246,0.11,0.01,0.13,0.17
1.2453999519348145,0.02,0.03,0.2,0.2
1.2466201782226562,-0.04,0.05,0.27,0.27
1.2478032112121582,-0.12,0.03,0.33,0.35
1.249047040939331,-0.14,0.02,0.42,0.44
1.2577030658721924,-0.1,-0.02,0.45,0.46
1.2589621543884277,-0.07,-0.06,0.42,0.43
1.2601680755615234,-0.01,-0.08,0.31,0.32
1.2613391876220703,0.05,-0.12,0.12,0.17
1.2624831199645996,0.07,-0.1,-0.12,0.17
1.275527000427246,-0.01,-0.1,-0.28,0.29
1.2775402069091797,0.03,-0.01,-0.33,0.33
1.2796149253845215,0.07,0.09,-0.26,0.28
1.2816569805145264,0.06,0.13,-0.24,0.27
1.2923390865325928,0.0,0.07,-0.24,0.25
1.2943811416625977,-0.06,0.02,-0.19,0.2
1.296356201171875,-0.1,0.01,-0.09,0.13
1.298600196838379,-0.05,0.0,0.0,0.05
1.3072528839111328,0.0,0.0,0.05,0.05
1.3084440231323242,0.03,-0.04,0.06,0.07
1.313432216644287,0.08,-0.02,0.07,0.1
1.3149170875549316,0.15,0.01,0.03,0.15
1.3244938850402832,0.12,-0.02,0.01,0.12
1.3257930278778076,0.11,-0.04,0.03,0.12
1.3268849849700928,0.11,-0.03,0.08,0.13
1.3279309272766113,0.15,-0.01,0.09,0.17
1.3290529251098633,0.16,-0.01,0.06,0.17
1.330091953277588,0.16,-0.03,-0.05,0.17
1.3311359882354736,0.1,0.01,-0.24,0.26
1.3323750495910645,0.11,0.05,-0.32,0.34
1.345649003982544,0.06,0.1,-0.33,0.35
1.3471260070800781,-0.01,0.14,-0.3,0.33
1.348391056060791,-0.15,0.17,-0.19,0.29
1.3572940826416016,-0.35,0.22,-0.06,0.41
1.3593459129333496,-0.38,0.2,0.0,0.42
1.3613710403442383,-0.26,0.07,-0.07,0.27
1.3634271621704102,-0.06,-0.09,-0.14,0.17
1.3654890060424805,0.15,-0.1,-0.15,0.23
1.376028060913086,0.25,-0.03,-0.07,0.26
1.3780021667480469,0.15,0.01,0.03,0.15
1.3935279846191406,-0.06,0.02,0.05,0.08
1.3949079513549805,-0.17,0.06,0.08,0.19
1.396131992340088,-0.18,0.1,0.09,0.22
1.397292137145996,-0.07,0.1,0.06,0.13
1.3984260559082031,0.02,0.06,-0.03,0.06
1.4080970287322998,0.05,0.03,-0.08,0.09
1.4095311164855957,0.08,0.06,-0.13,0.16
1.4109249114990234,0.06,0.08,-0.16,0.18
1.4121642112731934,0.01,0.06,-0.16,0.17
1.4133238792419434,-0.04,0.03,-0.1,0.11
1.4265100955963135,-0.01,0.08,-0.01,0.08
1.427854061126709,0.09,0.06,0.01,0.1
1.4290440082550049,0.14,0.02,0.0,0.14
1.430224895477295,0.15,0.01,-0.03,0.15
1.431394100189209,0.12,-0.01,-0.08,0.14
1.4404029846191406,0.05,-0.04,-0.13,0.14
1.4417228698730469,-0.01,0.01,-0.12,0.12
1.442918062210083,-0.05,0.08,-0.08,0.12
1.4440500736236572,-0.06,0.11,-0.01,0.12
1.4451930522918701,-0.01,0.08,-0.01,0.08
1.4583940505981445,0.02,0.05,-0.02,0.05
1.4598331451416016,0.01,0.04,-0.04,0.05
1.4610209465026855,-0.03,0.04,-0.05,0.07
1.4621529579162598,-0.02,0.04,0.0,0.04
1.4632680416107178,0.02,0.08,0.0,0.08
1.4644670486450195,0.01,0.09,-0.04,0.09
1.4670639038085938,-0.01,0.07,-0.1,0.12
1.4684600830078125,-0.04,0.06,-0.17,0.18
1.4699430465698242,-0.05,0.04,-0.23,0.23
1.4712228775024414,-0.07,0.06,-0.23,0.24
1.4760420322418213,-0.08,0.07,-0.21,0.23
1.4773850440979004,-0.08,0.1,-0.19,0.22
1.4784798622131348,-0.13,0.1,-0.2,0.25
1.4796462059020996,-0.15,0.07,-0.22,0.27
1.4808030128479004,-0.13,0.06,-0.23,0.27
1.4819269180297852,-0.08,0.05,-0.19,0.21
1.4923639297485352,-0.01,0.06,-0.17,0.18
1.4936509132385254,0.06,0.06,-0.13,0.15
1.4948270320892334,0.1,0.06,-0.05,0.12
1.4960780143737793,0.1,0.06,-0.01,0.11
1.5092182159423828,0.02,0.06,0.04,0.07
1.510580062866211,-0.08,0.07,0.1,0.14
1.5118179321289062,-0.11,0.09,0.12,0.18
1.5130000114440918,-0.09,0.07,0.19,0.22
1.5143651962280273,-0.07,0.03,0.24,0.25
1.515815019607544,0.0,0.0,0.3,0.3
1.5249428749084473,0.1,-0.03,0.28,0.29
1.5262641906738281,0.2,-0.02,0.23,0.3
1.5275700092315674,0.27,0.02,0.17,0.31
1.5287771224975586,0.29,0.01,0.03,0.29
1.5422439575195312,0.22,-0.01,-0.09,0.23
1.543644905090332,0.09,-0.05,-0.13,0.16
1.5451231002807617,-0.04,-0.07,-0.13,0.15
1.5463409423828125,-0.06,-0.02,0.0,0.06
1.5475380420684814,-0.02,0.01,0.1,0.1
1.5487260818481445,0.0,0.02,0.18,0.18
1.5604419708251953,0.0,0.02,0.21,0.21
1.5615530014038086,0.03,0.04,0.14,0.14
1.5626940727233887,0.03,0.08,0.03,0.09
1.5638110637664795,0.04,0.1,-0.13,0.16
1.5788779258728027,0.0,0.1,-0.25,0.26
1.5808920860290527,-0.04,0.07,-0.28,0.29
1.5914301872253418,-0.02,0.05,-0.27,0.27
1.5935990810394287,0.02,0.05,-0.2,0.2
1.5954020023345947,0.0,0.02,-0.14,0.14
1.5966830253601074,-0.02,-0.02,0.0,0.02
1.597886085510254,-0.03,0.0,0.06,0.06
1.6040339469909668,0.08,-0.01,0.2,0.21
1.6055021286010742,0.15,-0.01,0.22,0.26
1.6065731048583984,0.15,-0.01,0.2,0.25
1.6100659370422363,0.12,-0.02,0.19,0.22
1.611253023147583,0.09,-0.04,0.14,0.17
1.6123199462890625,0.11,-0.05,0.04,0.12
1.613356113433838,0.14,-0.04,-0.03,0.14
1.6146368980407715,0.15,-0.02,-0.03,0.15
1.6159989833831787,0.08,0.03,-0.04,0.09
1.6173040866851807,-0.02,0.05,-0.09,0.1
1.6183881759643555,-0.06,0.08,-0.16,0.18
1.6196651458740234,-0.03,0.07,-0.2,0.21
1.6207818984985352,-0.01,0.05,-0.24,0.24
1.6240911483764648,-0.01,-0.04,-0.24,0.24
1.6250481605529785,-0.07,-0.19,-0.21,0.29
1.62620210647583,-0.14,-0.6,-0.2,0.64
1.6273200511932373,0.31,0.12,-0.23,0.4
1.628507137298584,0.66,0.37,-0.18,0.77
1.629568099975586,0.3,-0.1,0.01,0.31
1.630614995956421,0.05,-0.12,0.12,0.17
1.631659984588623,-0.01,-0.03,-0.06,0.06
1.6327869892120361,-0.09,-0.04,-0.12,0.15
1.6338119506835938,-0.07,-0.03,-0.1,0.12
1.63739013671875,0.05,-0.04,-0.03,0.07
1.6386189460754395,0.16,-0.26,0.05,0.3
1.6398439407348633,0.4,-0.32,-0.04,0.51
1.640890121459961,0.61,-0.19,-0.11,0.64
1.641934871673584,0.57,-0.22,0.01,0.61
1.6429870128631592,0.48,-0.26,0.22,0.58
1.6440801620483398,0.36,-0.23,0.35,0.55
1.6451311111450195,0.21,-0.19,0.39,0.48
1.6462430953979492,0.01,-0.11,0.31,0.32
1.6473169326782227,-0.24,0.0,0.18,0.3
1.6512200832366943,-0.4,-0.08,0.05,0.41
1.6524040699005127,-0.19,-0.29,-0.06,0.35
1.6534690856933594,0.11,-0.35,-0.31,0.48
1.6545438766479492,0.48,-0.22,-0.54,0.75
1.655724048614502,0.65,-0.09,-0.47,0.8
1.6568851470947266,0.6,-0.11,-0.11,0.61
1.6579699516296387,0.41,-0.01,0.28,0.49
1.6590449810028076,-0.03,0.22,0.55,0.59
1.6601190567016602,-0.94,0.33,0.56,1.14
1.6611881256103516,-1.4,0.37,0.58,1.55
1.6646990776062012,-1.11,0.46,0.58,1.33
1.665998935699463,-0.55,0.38,0.5,0.83
1.6671581268310547,0.0,0.08,0.3,0.31
1.668269157409668,0.55,-0.2,0.06,0.58
1.6693360805511475,0.95,-0.42,-0.12,1.04
1.670361042022705,1.03,-0.51,-0.27,1.18
1.6713850498199463,1.0,-0.45,-0.33,1.14
1.6723980903625488,0.77,-0.32,-0.28,0.87
1.673408031463623,0.26,-0.17,-0.29,0.42
1.6744461059570312,-0.2,-0.05,-0.31,0.37
1.6778101921081543,-0.43,0.02,-0.29,0.51
1.6789450645446777,-0.41,0.04,-0.24,0.47
1.6799960136413574,-0.43,0.01,-0.17,0.46
1.6810321807861328,-0.38,0.01,-0.08,0.38
1.6820180416107178,-0.32,0.06,0.0,0.32
1.6837000846862793,-0.21,0.13,0.04,0.25
1.6855149269104004,-0.24,0.11,-0.04,0.26
1.6873130798339844,-0.27,0.16,-0.34,0.46
1.6891121864318848,-0.3,0.34,-0.69,0.82
1.6908960342407227,-0.53,0.32,-0.84,1.04
1.696864128112793,-0.86,0.21,-0.9,1.26
1.698699951171875,-0.92,0.24,-0.95,1.34
1.7005860805511475,-0.87,0.31,-0.93,1.31
1.7023730278015137,-0.86,0.28,-0.82,1.22
1.7041590213775635,-0.77,0.18,-0.56,0.96
1.7059450149536133,-0.69,0.15,-0.27,0.75
1.7078371047973633,-0.61,0.19,-0.05,0.64
1.709223985671997,-0.49,0.21,0.02,0.53
1.7104310989379883,-0.42,0.17,-0.02,0.45
1.711564064025879,-0.44,0.13,-0.06,0.46
1.7153549194335938,-0.36,0.14,-0.02,0.38
1.716914176940918,-0.35,0.08,-0.04,0.36
1.7181329727172852,-0.31,0.0,-0.03,0.31
1.7192940711975098,-0.21,0.02,-0.11,0.23
1.720384120941162,-0.25,0.03,-0.12,0.27
1.721440076828003,-0.16,0.08,-0.07,0.19
1.7224931716918945,-0.11,0.1,-0.26,0.29
1.7235321998596191,-0.29,0.09,-0.49,0.57
1.7249360084533691,-0.53,0.23,-1.22,1.34
1.7262020111083984,-0.68,0.49,-1.03,1.32
1.72959303855896,-0.73,0.56,-0.45,1.02
1.7307438850402832,-0.74,0.54,0.07,0.91
1.731842041015625,-0.68,0.51,0.19,0.87
1.7332379817962646,-0.65,0.39,-0.18,0.77
