time,ax,ay,az,atotal
2.692939043045044,0.24,0.08,-2.43,2.44
2.694244146347046,0.3,0.05,-2.6,2.61
2.714794874191284,0.5,-0.03,-2.85,2.89
2.7184979915618896,0.69,-0.03,-3.04,3.11
2.7273480892181396,0.79,0.02,-2.98,3.08
2.7312660217285156,0.71,0.17,-2.63,2.72
2.7445662021636963,0.52,0.29,-2.11,2.19
2.7485620975494385,0.15,0.39,-1.73,1.77
2.7603859901428223,-0.25,0.46,-1.51,1.59
2.764228105545044,-0.37,0.54,-1.67,1.79
2.7819631099700928,-0.19,0.7,-2.12,2.24
2.78288197517395,0.29,0.77,-2.77,2.88
2.794174909591675,0.93,1.06,-3.66,3.92
2.7954750061035156,1.56,1.59,-4.13,4.69
2.8113958835601807,2.0,1.88,-4.02,4.86
2.8149449825286865,2.06,2.1,-3.79,4.79
2.826915979385376,1.97,2.46,-3.87,4.99
2.830828905105591,1.84,2.78,-3.76,5.02
2.8431479930877686,1.44,2.64,-2.58,3.96
2.8465490341186523,1.02,2.47,-2.77,3.84
2.865299940109253,0.91,2.48,-3.22,4.16
2.8666200637817383,1.27,2.42,-3.39,4.35
2.881685972213745,1.43,2.19,-3.36,4.25
2.8850529193878174,1.18,1.79,-3.38,4.0
2.891407012939453,1.16,1.4,-3.09,3.58
2.8926799297332764,1.23,0.7,-2.27,2.67
2.9102561473846436,0.78,0.02,-1.44,1.63
2.9142282009124756,-0.18,-0.22,-1.24,1.27
2.9263641834259033,-0.99,-0.08,-1.11,1.48
2.9289939403533936,-1.45,0.15,-0.87,1.69
2.9532549381256104,-1.6,0.39,-0.61,1.75
2.9551920890808105,-1.62,0.55,-0.79,1.88
2.958376169204712,-1.66,0.72,-1.21,2.17
2.959192991256714,-1.82,1.01,-1.44,2.53
2.978123903274536,-2.17,1.71,-0.94,2.91
2.981282949447632,-2.72,2.58,0.18,3.75
2.994075059890747,-3.72,3.59,1.77,5.46
2.9976541996002197,-4.72,4.76,2.56,7.17
3.0100760459899902,-5.2,5.9,2.92,8.38
3.0138580799102783,-5.28,6.4,3.94,9.18
3.031130075454712,-5.02,6.46,4.5,9.33
3.0319809913635254,-4.52,6.16,4.18,8.7
3.0477590560913086,-3.77,5.53,3.65,7.62
3.0511600971221924,-2.68,4.8,3.45,6.49
3.0582449436187744,-1.79,4.27,3.47,5.78
3.059556007385254,-1.19,3.97,3.25,5.26
3.077322006225586,-0.68,3.52,2.82,4.56
3.0810868740081787,-0.21,3.01,2.38,3.84
3.0933780670166016,0.46,2.3,1.96,3.05
3.0975260734558105,0.95,1.78,1.55,2.54
3.1151111125946045,1.54,1.5,0.9,2.33
3.1162731647491455,2.31,1.32,0.18,2.66
3.1292970180511475,2.69,1.89,0.26,3.29
3.1331980228424072,2.81,2.8,0.2,3.97
3.1437718868255615,2.85,3.02,-0.51,4.18
3.147199869155884,2.98,2.75,-1.4,4.28
3.1603171825408936,3.02,2.49,-2.01,4.4
3.163771867752075,2.82,2.22,-2.76,4.52
3.1766788959503174,2.62,2.15,-3.44,4.82
3.179713010787964,2.64,2.12,-3.32,4.74
3.194671869277954,2.33,2.27,-2.84,4.31
3.1956069469451904,1.71,2.63,-2.56,4.04
3.211268186569214,1.35,2.87,-2.4,3.97
3.2147109508514404,1.09,3.07,-2.2,3.93
3.2290310859680176,0.88,3.38,-1.9,3.97
3.2325079441070557,0.67,3.43,-1.62,3.85
3.243537187576294,0.45,3.17,-1.14,3.39
3.2467710971832275,0.14,2.6,-0.43,2.63
3.2618038654327393,-0.33,1.93,0.39,1.99
3.264177083969116,-1.09,1.84,0.48,2.19
3.2829959392547607,-1.6,2.11,0.29,2.66
3.2839181423187256,-1.62,2.01,0.18,2.58
3.296373128890991,-1.42,1.36,0.38,2.0
3.2992990016937256,-1.28,1.23,0.06,1.77
3.310715913772583,-1.35,0.29,-0.4,1.43
3.314164876937866,-0.4,-1.0,0.24,1.1
3.327972173690796,0.15,-1.31,-0.25,1.34
3.331230878829956,0.54,-1.51,-0.97,1.87
3.3435909748077393,-0.16,-1.49,-1.38,2.03
3.347475051879883,-1.93,0.83,-0.78,2.24
3.359943151473999,-1.76,2.21,1.05,3.01
3.361346960067749,-1.46,2.1,1.33,2.88
3.3805789947509766,-1.11,1.3,0.38,1.75
3.384432077407837,0.28,0.38,-0.25,0.53
3.3940389156341553,0.43,-1.25,-1.1,1.71
3.3979132175445557,-0.32,-2.16,-2.87,3.6
3.4103660583496094,-0.07,-0.73,0.7,1.01
3.414141893386841,-1.5,-1.03,-0.99,2.07
3.4263970851898193,-1.29,-1.14,0.6,1.82
3.4288220405578613,-1.42,-0.71,0.48,1.65
3.451184034347534,-1.5,-0.47,-0.48,1.64
3.4525110721588135,-0.7,-0.77,1.07,1.49
3.462312936782837,-0.21,-0.44,1.86,1.92
3.466042995452881,0.18,0.51,2.07,2.13
3.4751460552215576,2.4,1.55,1.86,3.4
3.4764511585235596,3.65,2.52,-1.14,4.57
3.493544101715088,3.73,2.31,-5.58,7.09
3.498044013977051,3.48,2.36,-6.06,7.37
3.5096089839935303,2.12,1.45,-3.38,4.24
3.512479066848755,-0.53,-1.49,-1.49,2.17
3.5354058742523193,-2.16,-3.35,0.87,4.07
3.536799192428589,-2.05,-3.01,2.21,4.25
3.5425870418548584,-1.47,-1.81,1.76,2.92
3.5439000129699707,-0.58,-1.07,0.71,1.4
3.561336040496826,-0.39,-0.11,0.34,0.52
3.565171003341675,-0.39,0.59,0.9,1.14
3.5765411853790283,-0.32,0.64,0.77,1.05
3.5802419185638428,-0.08,0.65,-0.04,0.65
3.5936172008514404,0.56,0.71,-0.85,1.24
3.5976459980010986,1.22,0.53,-2.38,2.72
3.6149041652679443,1.78,-0.38,-2.97,3.48
3.616244077682495,2.0,-1.79,-1.77,3.21
3.6251871585845947,2.12,-2.51,0.48,3.32
3.626455068588257,2.7,-3.42,0.8,4.43
3.643965005874634,2.64,-3.93,2.8,5.5
3.6477270126342773,1.86,-2.96,3.49,4.93
3.6606760025024414,2.31,-1.96,2.84,4.15
3.6643190383911133,2.82,-0.7,3.23,4.34
3.6780951023101807,2.69,0.42,2.37,3.6
3.6816670894622803,3.05,-0.19,1.23,3.29
3.692913055419922,2.43,-0.68,2.15,3.31
3.6938421726226807,1.7,-0.45,1.37,2.22
3.7128589153289795,1.37,-0.66,0.18,1.53
3.716506004333496,0.85,-0.62,-0.44,1.14
3.727086067199707,0.46,-0.33,-0.46,0.72
3.7293410301208496,0.18,-0.04,-0.29,0.34
3.743293046951294,-0.02,0.39,-0.23,0.45
3.7457849979400635,-0.68,1.84,-0.36,1.99
3.7610180377960205,-0.99,1.58,-2.59,3.19
3.764256000518799,-2.23,2.44,-1.96,3.84
3.7779018878936768,-2.59,2.24,-3.03,4.57
3.7791640758514404,-2.67,1.88,-3.86,5.05
3.798179864883423,-3.33,1.3,-2.9,4.6
3.801086187362671,-3.73,1.0,-2.62,4.66
3.8103339672088623,-3.68,1.13,-2.52,4.6
3.8131091594696045,-3.46,1.64,-2.07,4.35
3.8279879093170166,-3.14,2.39,-1.71,4.3
3.830759048461914,-2.74,2.58,-1.52,4.05
3.844702959060669,-2.25,2.28,-1.61,3.58
3.847399950027466,-1.58,1.99,-2.13,3.31
3.865741014480591,-1.09,1.62,-2.24,2.97
3.86708402633667,-0.74,1.24,-1.95,2.42
3.8784029483795166,-0.5,1.15,-1.76,2.16
3.881364107131958,-0.28,1.25,-1.38,1.88
3.8942620754241943,-0.04,1.2,-0.94,1.52
3.8976399898529053,0.12,0.99,-0.69,1.21
3.9097859859466553,0.08,0.79,-0.37,0.87
3.913287878036499,-0.09,0.98,-0.27,1.02
3.9263110160827637,0.05,2.44,-0.45,2.48
3.929903984069824,-0.51,3.24,3.12,4.52
3.9445722103118896,0.2,2.01,2.65,3.33
3.945434093475342,0.73,1.72,1.6,2.45
3.963081121444702,0.68,0.9,2.11,2.39
3.9667131900787354,1.1,-0.65,0.89,1.55
3.9769718647003174,0.79,-1.21,0.44,1.51
3.979692220687866,0.2,-0.9,0.75,1.18
3.993077039718628,-0.27,-0.61,0.5,0.83
3.9964139461517334,-0.82,0.13,0.85,1.18
4.010699033737183,-0.81,1.62,1.56,2.39
4.014211893081665,-0.63,2.35,5.41,5.93
4.031642198562622,-0.49,-1.56,2.3,2.82
4.032394170761108,0.2,-0.6,-1.5,1.62
4.044651985168457,-0.13,-1.44,0.14,1.45
4.045992136001587,-0.01,-1.73,0.33,1.76
4.0606911182403564,0.2,-2.06,0.39,2.1
4.064226865768433,-0.11,-2.94,1.1,3.14
4.077195882797241,-0.53,-3.46,1.18,3.69
4.080718040466309,-0.59,-3.48,1.13,3.7
4.093921899795532,-0.37,-2.69,0.99,2.89
4.097402095794678,0.05,-2.14,0.72,2.25
4.11149001121521,0.38,-1.94,0.54,2.04
4.112653970718384,0.79,-2.31,0.7,2.53
4.132440090179443,1.08,-2.13,1.05,2.6
4.1350390911102295,0.96,-0.89,1.09,1.7
4.143485069274902,0.64,0.16,1.28,1.44
4.146830081939697,0.28,1.14,1.31,1.75
4.160242080688477,0.11,1.63,1.14,1.99
4.163495063781738,-0.02,1.09,0.86,1.38
4.1762611865997314,0.11,0.27,0.95,0.99
4.1796979904174805,0.5,-0.24,1.64,1.73
4.198207139968872,0.94,-0.39,2.08,2.31
4.199086904525757,1.41,0.08,2.07,2.5
4.214091062545776,1.5,3.17,1.8,3.94
4.2181620597839355,2.04,2.98,1.92,4.09
4.22652006149292,2.58,1.29,1.48,3.24
4.229839086532593,2.14,1.01,0.89,2.52
4.242847204208374,1.3,1.19,-0.02,1.76
4.2463319301605225,1.16,1.41,-0.66,1.94
4.25934100151062,0.02,1.02,-0.74,1.26
4.263273000717163,-0.26,0.69,-0.53,0.9
4.277546167373657,1.04,0.27,-0.45,1.16
4.278672933578491,0.14,-0.66,-0.68,0.95
4.297701120376587,-0.86,-1.1,-0.98,1.7
4.300762891769409,-1.08,-1.83,-0.12,2.12
4.309963941574097,-0.89,-1.56,0.05,1.79
4.313003063201904,-0.91,0.02,-0.34,0.97
4.329228162765503,-1.15,0.82,-0.85,1.64
4.331705093383789,-1.42,1.03,-1.13,2.08
4.343226194381714,-1.97,0.71,-1.53,2.59
4.346612215042114,-2.39,-0.12,-1.59,2.87
4.359906911849976,-2.39,-0.87,-1.56,2.98
4.361032009124756,-2.0,-0.83,-1.05,2.4
